71782,2008-06-01 00:00:00.000,110691,29485,961,3
71782,2008-06-01 00:00:00.000,110692,29485,979,2
71782,2008-06-01 00:00:00.000,110693,29485,958,2
71782,2008-06-01 00:00:00.000,110694,29485,963,1
71782,2008-06-01 00:00:00.000,110695,29485,953,1
71782,2008-06-01 00:00:00.000,110696,29485,968,2
71782,2008-06-01 00:00:00.000,110697,29485,951,2
71782,2008-06-01 00:00:00.000,110698,29485,945,2
71782,2008-06-01 00:00:00.000,110699,29485,916,1
71782,2008-06-01 00:00:00.000,110700,29485,886,1
71782,2008-06-01 00:00:00.000,110701,29485,892,1
71782,2008-06-01 00:00:00.000,110702,29485,893,1
71782,2008-06-01 00:00:00.000,110703,29485,881,6
71782,2008-06-01 00:00:00.000,110704,29485,883,4
71782,2008-06-01 00:00:00.000,110705,29485,859,1
71782,2008-06-01 00:00:00.000,110706,29485,865,4
71782,2008-06-01 00:00:00.000,110707,29485,880,9
71782,2008-06-01 00:00:00.000,110708,29485,711,6
71782,2008-06-01 00:00:00.000,110709,29485,707,3
71783,2008-06-01 00:00:00.000,110710,29957,738,4
71783,2008-06-01 00:00:00.000,110711,29957,939,6
71783,2008-06-01 00:00:00.000,110712,29957,793,3
71783,2008-06-01 00:00:00.000,110713,29957,977,4
71783,2008-06-01 00:00:00.000,110714,29957,880,9
71783,2008-06-01 00:00:00.000,110715,29957,859,7
71783,2008-06-01 00:00:00.000,110716,29957,976,25
71783,2008-06-01 00:00:00.000,110717,29957,714,6
71783,2008-06-01 00:00:00.000,110718,29957,877,8
71783,2008-06-01 00:00:00.000,110719,29957,813,1
71783,2008-06-01 00:00:00.000,110720,29957,881,6
71783,2008-06-01 00:00:00.000,110721,29957,873,6
71783,2008-06-01 00:00:00.000,110722,29957,870,10
71783,2008-06-01 00:00:00.000,110723,29957,822,1
71783,2008-06-01 00:00:00.000,110724,29957,799,1
71783,2008-06-01 00:00:00.000,110725,29957,858,2
71783,2008-06-01 00:00:00.000,110726,29957,860,9
71783,2008-06-01 00:00:00.000,110727,29957,864,15
71783,2008-06-01 00:00:00.000,110728,29957,938,3
71783,2008-06-01 00:00:00.000,110729,29957,883,11
71783,2008-06-01 00:00:00.000,110730,29957,722,6
71783,2008-06-01 00:00:00.000,110731,29957,884,9
71783,2008-06-01 00:00:00.000,110732,29957,998,7
71783,2008-06-01 00:00:00.000,110733,29957,999,5
71783,2008-06-01 00:00:00.000,110734,29957,797,4
71783,2008-06-01 00:00:00.000,110735,29957,798,1
71783,2008-06-01 00:00:00.000,110736,29957,801,1
71783,2008-06-01 00:00:00.000,110737,29957,973,5
71783,2008-06-01 00:00:00.000,110738,29957,974,13
71783,2008-06-01 00:00:00.000,110739,29957,940,4
71783,2008-06-01 00:00:00.000,110740,29957,835,3
71783,2008-06-01 00:00:00.000,110741,29957,836,4
71783,2008-06-01 00:00:00.000,110742,29957,838,4
71783,2008-06-01 00:00:00.000,110743,29957,718,2
71783,2008-06-01 00:00:00.000,110744,29957,715,17
71783,2008-06-01 00:00:00.000,110745,29957,716,4
71783,2008-06-01 00:00:00.000,110746,29957,875,1
71783,2008-06-01 00:00:00.000,110747,29957,865,10
71783,2008-06-01 00:00:00.000,110748,29957,712,11
71783,2008-06-01 00:00:00.000,110749,29957,711,15
71783,2008-06-01 00:00:00.000,110750,29957,876,2
71783,2008-06-01 00:00:00.000,110751,29957,707,10
71783,2008-06-01 00:00:00.000,110752,29957,708,11
71784,2008-06-01 00:00:00.000,110753,29736,711,2
71784,2008-06-01 00:00:00.000,110754,29736,885,8
71784,2008-06-01 00:00:00.000,110755,29736,954,2
71784,2008-06-01 00:00:00.000,110756,29736,870,11
71784,2008-06-01 00:00:00.000,110757,29736,865,8
71784,2008-06-01 00:00:00.000,110758,29736,970,4
71784,2008-06-01 00:00:00.000,110759,29736,959,1
71784,2008-06-01 00:00:00.000,110760,29736,714,9
71784,2008-06-01 00:00:00.000,110761,29736,712,10
71784,2008-06-01 00:00:00.000,110762,29736,972,4
71784,2008-06-01 00:00:00.000,110763,29736,877,8
71784,2008-06-01 00:00:00.000,110764,29736,716,5
71784,2008-06-01 00:00:00.000,110765,29736,965,11
71784,2008-06-01 00:00:00.000,110766,29736,958,6
71784,2008-06-01 00:00:00.000,110767,29736,876,6
71784,2008-06-01 00:00:00.000,110768,29736,899,2
71784,2008-06-01 00:00:00.000,110769,29736,858,6
71784,2008-06-01 00:00:00.000,110770,29736,889,4
71784,2008-06-01 00:00:00.000,110771,29736,962,7
71784,2008-06-01 00:00:00.000,110772,29736,895,2
71784,2008-06-01 00:00:00.000,110773,29736,957,12
71784,2008-06-01 00:00:00.000,110774,29736,979,8
71784,2008-06-01 00:00:00.000,110775,29736,961,3
71784,2008-06-01 00:00:00.000,110776,29736,963,5
71784,2008-06-01 00:00:00.000,110777,29736,953,3
71784,2008-06-01 00:00:00.000,110778,29736,966,4
71784,2008-06-01 00:00:00.000,110779,29736,967,6
71784,2008-06-01 00:00:00.000,110780,29736,969,10
71784,2008-06-01 00:00:00.000,110781,29736,955,2
71784,2008-06-01 00:00:00.000,110782,29736,916,2
71784,2008-06-01 00:00:00.000,110783,29736,896,3
71784,2008-06-01 00:00:00.000,110784,29736,900,1
71784,2008-06-01 00:00:00.000,110785,29736,893,1
71784,2008-06-01 00:00:00.000,110786,29736,715,8
71784,2008-06-01 00:00:00.000,110787,29736,881,6
71784,2008-06-01 00:00:00.000,110788,29736,883,7
71784,2008-06-01 00:00:00.000,110789,29736,884,3
71784,2008-06-01 00:00:00.000,110790,29736,859,5
71784,2008-06-01 00:00:00.000,110791,29736,864,23
71784,2008-06-01 00:00:00.000,110792,29736,880,9
71784,2008-06-01 00:00:00.000,110793,29736,873,8
71784,2008-06-01 00:00:00.000,110794,29736,707,10
71784,2008-06-01 00:00:00.000,110795,29736,708,12
71796,2008-06-01 00:00:00.000,111018,29660,891,1
71796,2008-06-01 00:00:00.000,111019,29660,972,8
71796,2008-06-01 00:00:00.000,111020,29660,953,2
71796,2008-06-01 00:00:00.000,111021,29660,916,1
71796,2008-06-01 00:00:00.000,111022,29660,958,5
71796,2008-06-01 00:00:00.000,111023,29660,957,3
71796,2008-06-01 00:00:00.000,111024,29660,969,9
71796,2008-06-01 00:00:00.000,111025,29660,967,2
71796,2008-06-01 00:00:00.000,111026,29660,979,3
71796,2008-06-01 00:00:00.000,111027,29660,961,7
71796,2008-06-01 00:00:00.000,111028,29660,965,2
71796,2008-06-01 00:00:00.000,111029,29660,970,1
71796,2008-06-01 00:00:00.000,111030,29660,954,3
71796,2008-06-01 00:00:00.000,111031,29660,955,1
71796,2008-06-01 00:00:00.000,111032,29660,947,1
71796,2008-06-01 00:00:00.000,111033,29660,899,1
71796,2008-06-01 00:00:00.000,111034,29660,900,1
71796,2008-06-01 00:00:00.000,111035,29660,892,6
71796,2008-06-01 00:00:00.000,111036,29660,893,1
71796,2008-06-01 00:00:00.000,111037,29660,885,2
71797,2008-06-01 00:00:00.000,111038,29796,711,4
71797,2008-06-01 00:00:00.000,111039,29796,838,2
71797,2008-06-01 00:00:00.000,111040,29796,714,1
71797,2008-06-01 00:00:00.000,111041,29796,940,4
71797,2008-06-01 00:00:00.000,111042,29796,883,16
71797,2008-06-01 00:00:00.000,111043,29796,913,2
71797,2008-06-01 00:00:00.000,111044,29796,738,1
71797,2008-06-01 00:00:00.000,111045,29796,722,3
71797,2008-06-01 00:00:00.000,111046,29796,835,5
71797,2008-06-01 00:00:00.000,111047,29796,718,1
71797,2008-06-01 00:00:00.000,111048,29796,715,4
71797,2008-06-01 00:00:00.000,111049,29796,716,5
71797,2008-06-01 00:00:00.000,111050,29796,884,15
71797,2008-06-01 00:00:00.000,111051,29796,875,3
71797,2008-06-01 00:00:00.000,111052,29796,860,4
71797,2008-06-01 00:00:00.000,111053,29796,712,6
71797,2008-06-01 00:00:00.000,111054,29796,880,10
71797,2008-06-01 00:00:00.000,111055,29796,873,6
71797,2008-06-01 00:00:00.000,111056,29796,876,10
71797,2008-06-01 00:00:00.000,111057,29796,977,7
71797,2008-06-01 00:00:00.000,111058,29796,798,2
71797,2008-06-01 00:00:00.000,111059,29796,813,2
71797,2008-06-01 00:00:00.000,111060,29796,939,4
71797,2008-06-01 00:00:00.000,111061,29796,801,2
71797,2008-06-01 00:00:00.000,111062,29796,998,6
71797,2008-06-01 00:00:00.000,111063,29796,999,4
71797,2008-06-01 00:00:00.000,111064,29796,938,3
71797,2008-06-01 00:00:00.000,111065,29796,794,5
71797,2008-06-01 00:00:00.000,111066,29796,795,2
71797,2008-06-01 00:00:00.000,111067,29796,797,10
71797,2008-06-01 00:00:00.000,111068,29796,881,8
71797,2008-06-01 00:00:00.000,111069,29796,865,1
71797,2008-06-01 00:00:00.000,111070,29796,864,23
71797,2008-06-01 00:00:00.000,111071,29796,976,9
71797,2008-06-01 00:00:00.000,111072,29796,877,17
71797,2008-06-01 00:00:00.000,111073,29796,793,6
71797,2008-06-01 00:00:00.000,111074,29796,974,3
71797,2008-06-01 00:00:00.000,111075,29796,707,6
71797,2008-06-01 00:00:00.000,111076,29796,859,9
71797,2008-06-01 00:00:00.000,111077,29796,973,5
71797,2008-06-01 00:00:00.000,111078,29796,870,11
71797,2008-06-01 00:00:00.000,111079,29796,717,2
71797,2008-06-01 00:00:00.000,111080,29796,858,4
71797,2008-06-01 00:00:00.000,111081,29796,836,4
71797,2008-06-01 00:00:00.000,111082,29796,708,12
71797,2008-06-01 00:00:00.000,111083,29796,822,2
71815,2008-06-01 00:00:00.000,111451,30089,738,1
71815,2008-06-01 00:00:00.000,111452,30089,835,2
71815,2008-06-01 00:00:00.000,111453,30089,874,2
71816,2008-06-01 00:00:00.000,111454,30027,953,1
71816,2008-06-01 00:00:00.000,111455,30027,954,1
71816,2008-06-01 00:00:00.000,111456,30027,715,2
71816,2008-06-01 00:00:00.000,111457,30027,712,4
71816,2008-06-01 00:00:00.000,111458,30027,883,3
71816,2008-06-01 00:00:00.000,111459,30027,961,1
71816,2008-06-01 00:00:00.000,111460,30027,948,1
71831,2008-06-01 00:00:00.000,111790,30019,869,2
71831,2008-06-01 00:00:00.000,111791,30019,782,1
71831,2008-06-01 00:00:00.000,111792,30019,867,6
71832,2008-06-01 00:00:00.000,111793,29922,918,4
71832,2008-06-01 00:00:00.000,111794,29922,983,3
71832,2008-06-01 00:00:00.000,111795,29922,781,2
71832,2008-06-01 00:00:00.000,111796,29922,868,1
71832,2008-06-01 00:00:00.000,111797,29922,810,1
71832,2008-06-01 00:00:00.000,111798,29922,980,1
71832,2008-06-01 00:00:00.000,111799,29922,925,2
71832,2008-06-01 00:00:00.000,111800,29922,985,2
71832,2008-06-01 00:00:00.000,111801,29922,908,1
71832,2008-06-01 00:00:00.000,111802,29922,867,13
71832,2008-06-01 00:00:00.000,111803,29922,782,3
71832,2008-06-01 00:00:00.000,111804,29922,937,1
71832,2008-06-01 00:00:00.000,111805,29922,936,1
71832,2008-06-01 00:00:00.000,111806,29922,743,4
71832,2008-06-01 00:00:00.000,111807,29922,904,5
71832,2008-06-01 00:00:00.000,111808,29922,748,1
71832,2008-06-01 00:00:00.000,111809,29922,910,1
71832,2008-06-01 00:00:00.000,111810,29922,784,5
71832,2008-06-01 00:00:00.000,111811,29922,990,2
71832,2008-06-01 00:00:00.000,111812,29922,992,3
71832,2008-06-01 00:00:00.000,111813,29922,984,3
71832,2008-06-01 00:00:00.000,111814,29922,779,1
71832,2008-06-01 00:00:00.000,111815,29922,780,1
71832,2008-06-01 00:00:00.000,111816,29922,944,2
71832,2008-06-01 00:00:00.000,111817,29922,808,1
71832,2008-06-01 00:00:00.000,111818,29922,809,1
71832,2008-06-01 00:00:00.000,111819,29922,935,3
71832,2008-06-01 00:00:00.000,111820,29922,926,1
71832,2008-06-01 00:00:00.000,111821,29922,917,6
71832,2008-06-01 00:00:00.000,111822,29922,920,1
71845,2008-06-01 00:00:00.000,112118,29938,988,2
71845,2008-06-01 00:00:00.000,112119,29938,948,2
71845,2008-06-01 00:00:00.000,112120,29938,904,4
71845,2008-06-01 00:00:00.000,112121,29938,742,3
71845,2008-06-01 00:00:00.000,112122,29938,780,2
71845,2008-06-01 00:00:00.000,112123,29938,945,1
71845,2008-06-01 00:00:00.000,112124,29938,949,3
71845,2008-06-01 00:00:00.000,112125,29938,937,2
71845,2008-06-01 00:00:00.000,112126,29938,867,2
71845,2008-06-01 00:00:00.000,112127,29938,748,1
71845,2008-06-01 00:00:00.000,112128,29938,905,2
71845,2008-06-01 00:00:00.000,112129,29938,781,2
71845,2008-06-01 00:00:00.000,112130,29938,869,3
71845,2008-06-01 00:00:00.000,112131,29938,783,5
71845,2008-06-01 00:00:00.000,112132,29938,784,2
71845,2008-06-01 00:00:00.000,112133,29938,951,1
71845,2008-06-01 00:00:00.000,112134,29938,747,3
71845,2008-06-01 00:00:00.000,112135,29938,809,1
71845,2008-06-01 00:00:00.000,112136,29938,920,2
71845,2008-06-01 00:00:00.000,112137,29938,743,2
71845,2008-06-01 00:00:00.000,112138,29938,715,2
71845,2008-06-01 00:00:00.000,112139,29938,944,2
71845,2008-06-01 00:00:00.000,112140,29938,808,1
71845,2008-06-01 00:00:00.000,112141,29938,909,8
71845,2008-06-01 00:00:00.000,112142,29938,925,2
71845,2008-06-01 00:00:00.000,112143,29938,782,2
71845,2008-06-01 00:00:00.000,112144,29938,910,2
71845,2008-06-01 00:00:00.000,112145,29938,996,3
71845,2008-06-01 00:00:00.000,112146,29938,779,3
71845,2008-06-01 00:00:00.000,112147,29938,924,4
71845,2008-06-01 00:00:00.000,112148,29938,952,3
71846,2008-06-01 00:00:00.000,112149,30102,936,2
71846,2008-06-01 00:00:00.000,112150,30102,739,1
71846,2008-06-01 00:00:00.000,112151,30102,984,1
71846,2008-06-01 00:00:00.000,112152,30102,981,2
71856,2008-06-01 00:00:00.000,112331,30033,962,1
71856,2008-06-01 00:00:00.000,112332,30033,945,1
71858,2008-06-01 00:00:00.000,112359,29653,979,3
71858,2008-06-01 00:00:00.000,112360,29653,962,1
71858,2008-06-01 00:00:00.000,112361,29653,953,1
71858,2008-06-01 00:00:00.000,112362,29653,715,2
71858,2008-06-01 00:00:00.000,112363,29653,883,2
71858,2008-06-01 00:00:00.000,112364,29653,957,1
71858,2008-06-01 00:00:00.000,112365,29653,965,2
71858,2008-06-01 00:00:00.000,112366,29653,952,1
71858,2008-06-01 00:00:00.000,112367,29653,948,2
71858,2008-06-01 00:00:00.000,112368,29653,945,1
71858,2008-06-01 00:00:00.000,112369,29653,972,1
71858,2008-06-01 00:00:00.000,112370,29653,877,1
71858,2008-06-01 00:00:00.000,112371,29653,958,1
71858,2008-06-01 00:00:00.000,112372,29653,969,1
71858,2008-06-01 00:00:00.000,112373,29653,961,2
71858,2008-06-01 00:00:00.000,112374,29653,966,2
71858,2008-06-01 00:00:00.000,112375,29653,712,3
71863,2008-06-01 00:00:00.000,112391,29975,875,11
71863,2008-06-01 00:00:00.000,112392,29975,874,2
71863,2008-06-01 00:00:00.000,112393,29975,998,2
71863,2008-06-01 00:00:00.000,112394,29975,973,1
71863,2008-06-01 00:00:00.000,112395,29975,711,1
71863,2008-06-01 00:00:00.000,112396,29975,999,3
71863,2008-06-01 00:00:00.000,112397,29975,938,2
71867,2008-06-01 00:00:00.000,112452,29644,717,1
71885,2008-06-01 00:00:00.000,112644,29612,876,3
71885,2008-06-01 00:00:00.000,112645,29612,884,6
71885,2008-06-01 00:00:00.000,112646,29612,864,3
71895,2008-06-01 00:00:00.000,112864,29584,909,2
71895,2008-06-01 00:00:00.000,112865,29584,715,2
71895,2008-06-01 00:00:00.000,112866,29584,864,3
71897,2008-06-01 00:00:00.000,112898,29877,966,1
71897,2008-06-01 00:00:00.000,112899,29877,979,4
71897,2008-06-01 00:00:00.000,112900,29877,969,3
71897,2008-06-01 00:00:00.000,112901,29877,884,3
71897,2008-06-01 00:00:00.000,112902,29877,712,4
71897,2008-06-01 00:00:00.000,112903,29877,954,2
71897,2008-06-01 00:00:00.000,112904,29877,864,1
71897,2008-06-01 00:00:00.000,112905,29877,948,1
71898,2008-06-01 00:00:00.000,112906,29932,969,3
71898,2008-06-01 00:00:00.000,112907,29932,978,4
71898,2008-06-01 00:00:00.000,112908,29932,996,4
71898,2008-06-01 00:00:00.000,112909,29932,967,6
71898,2008-06-01 00:00:00.000,112910,29932,970,3
71898,2008-06-01 00:00:00.000,112911,29932,956,1
71898,2008-06-01 00:00:00.000,112912,29932,960,3
71898,2008-06-01 00:00:00.000,112913,29932,994,3
71898,2008-06-01 00:00:00.000,112914,29932,959,1
71898,2008-06-01 00:00:00.000,112915,29932,968,4
71898,2008-06-01 00:00:00.000,112916,29932,966,3
71898,2008-06-01 00:00:00.000,112917,29932,972,5
71898,2008-06-01 00:00:00.000,112918,29932,949,4
71898,2008-06-01 00:00:00.000,112919,29932,958,1
71898,2008-06-01 00:00:00.000,112920,29932,945,3
71898,2008-06-01 00:00:00.000,112921,29932,971,5
71898,2008-06-01 00:00:00.000,112922,29932,953,2
71898,2008-06-01 00:00:00.000,112923,29932,889,1
71898,2008-06-01 00:00:00.000,112924,29932,955,1
71898,2008-06-01 00:00:00.000,112925,29932,964,3
71898,2008-06-01 00:00:00.000,112926,29932,916,3
71898,2008-06-01 00:00:00.000,112927,29932,948,1
71898,2008-06-01 00:00:00.000,112928,29932,979,3
71898,2008-06-01 00:00:00.000,112929,29932,951,3
71898,2008-06-01 00:00:00.000,112930,29932,954,3
71898,2008-06-01 00:00:00.000,112931,29932,952,1
71898,2008-06-01 00:00:00.000,112932,29932,965,5
71898,2008-06-01 00:00:00.000,112933,29932,961,2
71899,2008-06-01 00:00:00.000,112934,29568,881,2
71899,2008-06-01 00:00:00.000,112935,29568,988,1
71899,2008-06-01 00:00:00.000,112936,29568,981,1
71899,2008-06-01 00:00:00.000,112937,29568,743,1
71899,2008-06-01 00:00:00.000,112938,29568,808,1
71899,2008-06-01 00:00:00.000,112939,29568,714,2
71899,2008-06-01 00:00:00.000,112940,29568,944,2
71899,2008-06-01 00:00:00.000,112941,29568,937,1
71902,2008-06-01 00:00:00.000,112953,29929,780,5
71902,2008-06-01 00:00:00.000,112954,29929,981,2
71902,2008-06-01 00:00:00.000,112955,29929,904,1
71902,2008-06-01 00:00:00.000,112956,29929,987,1
71902,2008-06-01 00:00:00.000,112957,29929,783,7
71902,2008-06-01 00:00:00.000,112958,29929,781,5
71902,2008-06-01 00:00:00.000,112959,29929,859,2
71902,2008-06-01 00:00:00.000,112960,29929,869,7
71902,2008-06-01 00:00:00.000,112961,29929,908,2
71902,2008-06-01 00:00:00.000,112962,29929,712,3
71902,2008-06-01 00:00:00.000,112963,29929,925,1
71902,2008-06-01 00:00:00.000,112964,29929,937,2
71902,2008-06-01 00:00:00.000,112965,29929,992,3
71902,2008-06-01 00:00:00.000,112966,29929,980,3
71902,2008-06-01 00:00:00.000,112967,29929,715,3
71902,2008-06-01 00:00:00.000,112968,29929,935,4
71902,2008-06-01 00:00:00.000,112969,29929,989,1
71902,2008-06-01 00:00:00.000,112970,29929,984,4
71902,2008-06-01 00:00:00.000,112971,29929,982,2
71902,2008-06-01 00:00:00.000,112972,29929,782,8
71902,2008-06-01 00:00:00.000,112973,29929,784,2
71902,2008-06-01 00:00:00.000,112974,29929,810,1
71902,2008-06-01 00:00:00.000,112975,29929,926,1
71902,2008-06-01 00:00:00.000,112976,29929,714,3
71902,2008-06-01 00:00:00.000,112977,29929,870,7
71902,2008-06-01 00:00:00.000,112978,29929,876,4
71902,2008-06-01 00:00:00.000,112979,29929,877,5
71902,2008-06-01 00:00:00.000,112980,29929,707,2
71902,2008-06-01 00:00:00.000,112981,29929,993,1
71902,2008-06-01 00:00:00.000,112982,29929,864,6
71902,2008-06-01 00:00:00.000,112983,29929,867,7
71902,2008-06-01 00:00:00.000,112984,29929,809,2
71902,2008-06-01 00:00:00.000,112985,29929,988,3
71902,2008-06-01 00:00:00.000,112986,29929,880,5
71902,2008-06-01 00:00:00.000,112987,29929,936,1
71902,2008-06-01 00:00:00.000,112988,29929,708,4
71902,2008-06-01 00:00:00.000,112989,29929,779,3
71902,2008-06-01 00:00:00.000,112990,29929,991,2
71902,2008-06-01 00:00:00.000,112991,29929,883,5
71902,2008-06-01 00:00:00.000,112992,29929,910,1
71902,2008-06-01 00:00:00.000,112993,29929,881,2
71902,2008-06-01 00:00:00.000,112994,29929,985,5
71902,2008-06-01 00:00:00.000,112995,29929,711,7
71902,2008-06-01 00:00:00.000,112996,29929,986,1
71902,2008-06-01 00:00:00.000,112997,29929,748,7
71902,2008-06-01 00:00:00.000,112998,29929,884,5
71902,2008-06-01 00:00:00.000,112999,29929,918,2
71902,2008-06-01 00:00:00.000,113000,29929,905,3
71902,2008-06-01 00:00:00.000,113001,29929,983,4
71902,2008-06-01 00:00:00.000,113002,29929,865,6
71915,2008-06-01 00:00:00.000,113089,29638,836,3
71915,2008-06-01 00:00:00.000,113090,29638,738,2
71915,2008-06-01 00:00:00.000,113091,29638,938,4
71915,2008-06-01 00:00:00.000,113092,29638,939,3
71915,2008-06-01 00:00:00.000,113093,29638,940,1
71917,2008-06-01 00:00:00.000,113100,30025,875,7
71920,2008-06-01 00:00:00.000,113139,29982,973,1
71920,2008-06-01 00:00:00.000,113140,29982,938,3
71920,2008-06-01 00:00:00.000,113141,29982,976,1
71920,2008-06-01 00:00:00.000,113142,29982,884,7
71920,2008-06-01 00:00:00.000,113143,29982,864,3
71920,2008-06-01 00:00:00.000,113144,29982,876,1
71923,2008-06-01 00:00:00.000,113152,29781,870,1
71923,2008-06-01 00:00:00.000,113153,29781,874,4
71923,2008-06-01 00:00:00.000,113154,29781,875,14
71935,2008-06-01 00:00:00.000,113219,29531,874,3
71935,2008-06-01 00:00:00.000,113220,29531,938,1
71935,2008-06-01 00:00:00.000,113221,29531,973,3
71935,2008-06-01 00:00:00.000,113222,29531,976,2
71935,2008-06-01 00:00:00.000,113223,29531,998,1
71935,2008-06-01 00:00:00.000,113224,29531,875,13
71936,2008-06-01 00:00:00.000,113225,30050,944,3
71936,2008-06-01 00:00:00.000,113226,30050,985,4
71936,2008-06-01 00:00:00.000,113227,30050,996,4
71936,2008-06-01 00:00:00.000,113228,30050,707,1
71936,2008-06-01 00:00:00.000,113229,30050,926,1
71936,2008-06-01 00:00:00.000,113230,30050,808,4
71936,2008-06-01 00:00:00.000,113231,30050,992,5
71936,2008-06-01 00:00:00.000,113232,30050,951,6
71936,2008-06-01 00:00:00.000,113233,30050,780,3
71936,2008-06-01 00:00:00.000,113234,30050,905,2
71936,2008-06-01 00:00:00.000,113235,30050,747,4
71936,2008-06-01 00:00:00.000,113236,30050,867,14
71936,2008-06-01 00:00:00.000,113237,30050,935,3
71936,2008-06-01 00:00:00.000,113238,30050,945,5
71936,2008-06-01 00:00:00.000,113239,30050,924,5
71936,2008-06-01 00:00:00.000,113240,30050,783,10
71936,2008-06-01 00:00:00.000,113241,30050,784,5
71936,2008-06-01 00:00:00.000,113242,30050,748,5
71936,2008-06-01 00:00:00.000,113243,30050,981,2
71936,2008-06-01 00:00:00.000,113244,30050,894,5
71936,2008-06-01 00:00:00.000,113245,30050,779,4
71936,2008-06-01 00:00:00.000,113246,30050,782,8
71936,2008-06-01 00:00:00.000,113247,30050,869,8
71936,2008-06-01 00:00:00.000,113248,30050,952,3
71936,2008-06-01 00:00:00.000,113249,30050,949,3
71936,2008-06-01 00:00:00.000,113250,30050,937,5
71936,2008-06-01 00:00:00.000,113251,30050,910,3
71936,2008-06-01 00:00:00.000,113252,30050,917,2
71936,2008-06-01 00:00:00.000,113253,30050,994,3
71936,2008-06-01 00:00:00.000,113254,30050,984,1
71936,2008-06-01 00:00:00.000,113255,30050,860,6
71936,2008-06-01 00:00:00.000,113256,30050,948,4
71936,2008-06-01 00:00:00.000,113257,30050,925,6
71936,2008-06-01 00:00:00.000,113258,30050,908,3
71936,2008-06-01 00:00:00.000,113259,30050,918,1
71936,2008-06-01 00:00:00.000,113260,30050,743,4
71936,2008-06-01 00:00:00.000,113261,30050,739,5
71936,2008-06-01 00:00:00.000,113262,30050,987,2
71936,2008-06-01 00:00:00.000,113263,30050,809,5
71936,2008-06-01 00:00:00.000,113264,30050,904,2
71936,2008-06-01 00:00:00.000,113265,30050,781,4
71936,2008-06-01 00:00:00.000,113266,30050,868,4
71936,2008-06-01 00:00:00.000,113267,30050,988,5
71936,2008-06-01 00:00:00.000,113268,30050,742,7
71936,2008-06-01 00:00:00.000,113269,30050,936,2
71936,2008-06-01 00:00:00.000,113270,30050,909,6
71938,2008-06-01 00:00:00.000,113274,29546,973,5
